C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_45_728.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_45_728.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_45_728.jpg, 0, 0, 0, 8.107843E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_45_842.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_45_842.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_45_842.jpg, 0, 0, 0, 7.807829E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_45_948.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_45_948.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_45_948.jpg, 0, 0, 0, 7.796197E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_056.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_056.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_056.jpg, 0, 0, 0, 7.812299E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_170.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_170.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_170.jpg, 0, 0, 0, 7.784711E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_282.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_282.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_282.jpg, 0, 0, 0, 7.818065E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_393.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_393.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_393.jpg, 0, 0, 0, 7.939379E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_497.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_497.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_497.jpg, 0, 0, 0, 7.855935E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_606.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_606.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_606.jpg, 0, 0, 0, 7.869761E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_710.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_710.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_710.jpg, 0, 0, 0, 7.99911E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_812.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_812.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_812.jpg, 0, 0, 0, 7.968549E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_46_923.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_46_923.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_46_923.jpg, 0, 0, 0, 7.867884E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_025.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_025.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_025.jpg, 0, 0, 0, 7.827711E-05
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_145.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_145.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_145.jpg, 0, 0.3490194, 0, 0.3921325
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_262.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_262.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_262.jpg, 0, 0.6940002, 0, 1.105886
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_360.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_360.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_360.jpg, 0, 1, 0, 2.380262
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_473.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_473.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_473.jpg, 0, 1, 0, 3.557599
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_590.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_590.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_590.jpg, 0, 1, 0, 4.962481
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_703.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_703.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_703.jpg, -0.113307, 1, 0, 6.346346
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_812.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_812.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_812.jpg, -0.4394784, 1, 0, 7.432924
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_47_932.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_47_932.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_47_932.jpg, -0.07739253, 1, 0, 8.793324
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_035.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_035.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_035.jpg, -0.0489675, 1, 0, 9.90591
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_140.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_140.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_140.jpg, -0.3646248, 1, 0, 11.17923
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_251.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_251.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_251.jpg, -0.0314151, 1, 0, 12.05192
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_368.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_368.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_368.jpg, 0, 1, 0, 13.56956
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_476.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_476.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_476.jpg, 0, 1, 0, 14.61341
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_578.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_578.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_578.jpg, 0, 1, 0, 15.76055
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_693.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_693.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_693.jpg, -0.3427596, 1, 0, 16.96842
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_801.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_801.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_801.jpg, -0.6654522, 1, 0, 17.96621
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_48_906.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_48_906.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_48_906.jpg, -0.9824656, 1, 0, 18.5599
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_008.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_008.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_008.jpg, -1, 1, 0, 19.45506
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_112.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_112.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_112.jpg, -0.6905233, 1, 0, 20.40407
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_234.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_234.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_234.jpg, -0.3246556, 1, 0, 21.68713
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_372.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_372.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_372.jpg, 0, 1, 0, 23.0743
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_474.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_474.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_474.jpg, 0, 1, 0, 24.01924
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_590.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_590.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_590.jpg, 0, 1, 0, 25.18115
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_702.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_702.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_702.jpg, 0, 1, 0, 26.31957
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_810.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_810.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_810.jpg, 0, 1, 0, 27.26038
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_49_918.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_49_918.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_49_918.jpg, 0, 1, 0, 28.19095
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_030.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_030.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_030.jpg, 0, 1, 0, 29.29392
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_144.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_144.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_144.jpg, 0, 1, 0, 30.18776
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_256.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_256.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_256.jpg, 0, 1, 0, 30.19113
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_376.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_376.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_376.jpg, 0, 1, 0, 30.18313
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_488.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_488.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_488.jpg, 0, 1, 0, 30.18996
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_597.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_597.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_597.jpg, 0, 1, 0, 30.18962
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_710.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_710.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_710.jpg, -0.3368277, 1, 0, 30.11529
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_825.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_825.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_825.jpg, 0, 1, 0, 30.18521
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_50_929.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_50_929.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_50_929.jpg, 0, 1, 0, 30.18497
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_033.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_033.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_033.jpg, 0, 1, 0, 30.1423
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_152.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_152.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_152.jpg, 0, 1, 0, 30.19391
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_258.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_258.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_258.jpg, 0, 1, 0, 30.19081
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_379.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_379.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_379.jpg, 0, 1, 0, 30.19036
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_482.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_482.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_482.jpg, 0, 1, 0, 30.18771
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_589.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_589.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_589.jpg, -0.08423939, 1, 0, 30.18783
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_694.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_694.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_694.jpg, -0.4035723, 1, 0, 30.15381
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_816.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_816.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_816.jpg, -0.4842606, 1, 0, 30.17128
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_51_930.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_51_930.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_51_930.jpg, -0.1409475, 1, 0, 30.19393
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_056.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_056.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_056.jpg, 0, 1, 0, 30.15104
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_166.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_166.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_166.jpg, 0, 1, 0, 30.12995
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_268.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_268.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_268.jpg, 0, 1, 0, 30.19559
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_377.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_377.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_377.jpg, 0, 1, 0, 30.20335
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_484.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_484.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_484.jpg, 0, 1, 0, 30.18526
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_605.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_605.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_605.jpg, 0, 1, 0, 30.2057
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_729.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_729.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_729.jpg, 0, 1, 0, 30.19213
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_842.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_842.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_842.jpg, 0, 1, 0, 30.1915
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_52_947.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_52_947.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_52_947.jpg, 0, 1, 0, 30.19195
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_061.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_061.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_061.jpg, 0, 1, 0, 30.18935
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_190.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_190.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_190.jpg, 0, 1, 0, 30.19004
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_312.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_312.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_312.jpg, 0, 1, 0, 30.19127
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_417.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_417.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_417.jpg, -0.09416821, 1, 0, 30.19049
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_522.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_522.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_522.jpg, -0.4063524, 1, 0, 30.15641
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_629.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_629.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_629.jpg, -0.08336762, 1, 0, 30.19123
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_729.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_729.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_729.jpg, 0, 1, 0, 30.18997
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_849.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_849.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_849.jpg, 0, 1, 0, 30.19044
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_53_961.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_53_961.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_53_961.jpg, 0, 1, 0, 30.19048
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_54_074.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_54_074.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_54_074.jpg, 0, 1, 0, 30.19525
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_54_177.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_54_177.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_54_177.jpg, 0, 1, 0, 30.1905
C:\Aiproj\simulator-windows-64\Data\IMG\center_2023_12_01_18_05_54_287.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\left_2023_12_01_18_05_54_287.jpg, C:\Aiproj\simulator-windows-64\Data\IMG\right_2023_12_01_18_05_54_287.jpg, -0.3350991, 1, 0, 30.16832
